"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorLevenshtein record1Value","[0] PlayerNameFIFAESDComparatorLevenshtein record2Value","[0] PlayerNameFIFAESDComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein similarity","[0] PlayerNameFIFAESDComparatorLevenshtein postproccesedSimilarity","[1] PlayerNameFIFAESDComparatorJaccard record1Value","[1] PlayerNameFIFAESDComparatorJaccard record2Value","[1] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard similarity","[1] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance similarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance postproccesedSimilarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment similarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment postproccesedSimilarity","[4] DateFIFAESDComparator2Year record1Value","[4] DateFIFAESDComparator2Year record2Value","[4] DateFIFAESDComparator2Year record1PreprocessedValue","[4] DateFIFAESDComparator2Year record2PreprocessedValue","[4] DateFIFAESDComparator2Year similarity","[4] DateFIFAESDComparator2Year postproccesedSimilarity","[5] HeightFIFAESDAbsoluteDifferences record1Value","[5] HeightFIFAESDAbsoluteDifferences record2Value","[5] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences similarity","[5] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity"
"WekaMatchingRule","89","2004712","0.08166666666666668",,"K. Manolas","Kevin Jansen","k manolas","k jansen","0.4444444444444444","0.4444444444444444","K. Manolas","Kevin Jansen","k manolas","k jansen","0.3333333333333333","0.3333333333333333","K. Manolas","Kevin Jansen","k manolas","k jansen","5.0","5.0","K. Manolas","Kevin Jansen","k manolas","k jansen","0.5","0.5","1992-01-01T00:00","1992-04-08T00:00","1992-01-01T00:00","1992-04-08T00:00","1.0","1.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","12769","2003919",,"0","K. Burger","Jeffrey Bruma","k burger","j bruma","0.375","0.375","K. Burger","Jeffrey Bruma","k burger","j bruma","0.0","0.0","K. Burger","Jeffrey Bruma","k burger","j bruma","5.0","5.0","K. Burger","Jeffrey Bruma","k burger","j bruma","0.0","0.0","1996-01-01T00:00","1991-11-13T00:00","1996-01-01T00:00","1991-11-13T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","14088","2000517","0.2115",,"A. Zekaj","Anass Achahbar","a zekaj","a achahbar","0.30000000000000004","0.30000000000000004","A. Zekaj","Anass Achahbar","a zekaj","a achahbar","0.3333333333333333","0.3333333333333333","A. Zekaj","Anass Achahbar","a zekaj","a achahbar","7.0","7.0","A. Zekaj","Anass Achahbar","a zekaj","a achahbar","0.5","0.5","2001-01-01T00:00","1994-01-13T00:00","2001-01-01T00:00","1994-01-13T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","17500","2002017","0.08166666666666668",,"D. Pakulski","Davide Astori","d pakulski","d astori","0.4","0.4","D. Pakulski","Davide Astori","d pakulski","d astori","0.3333333333333333","0.3333333333333333","D. Pakulski","Davide Astori","d pakulski","d astori","6.0","6.0","D. Pakulski","Davide Astori","d pakulski","d astori","0.5","0.5","2000-01-01T00:00","1987-01-07T00:00","2000-01-01T00:00","1987-01-07T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","6380","2003936","0.11",,"J. Mansilla","Jens Grahl","j mansilla","j grahl","0.30000000000000004","0.30000000000000004","J. Mansilla","Jens Grahl","j mansilla","j grahl","0.3333333333333333","0.3333333333333333","J. Mansilla","Jens Grahl","j mansilla","j grahl","7.0","7.0","J. Mansilla","Jens Grahl","j mansilla","j grahl","0.5","0.5","1988-01-01T00:00","1988-09-22T00:00","1988-01-01T00:00","1988-09-22T00:00","1.0","1.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","16030","2003034","0.10333333333333333",,"G. Boylan","Gary Gardner","g boylan","g gardner","0.2222222222222222","0.2222222222222222","G. Boylan","Gary Gardner","g boylan","g gardner","0.3333333333333333","0.3333333333333333","G. Boylan","Gary Gardner","g boylan","g gardner","7.0","7.0","G. Boylan","Gary Gardner","g boylan","g gardner","0.5","0.5","1997-01-01T00:00","1992-06-29T00:00","1997-01-01T00:00","1992-06-29T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","2253","2004293","0.2115",,"J. Boëtius","Jordi Figueras","j boetius","j figueras","0.30000000000000004","0.30000000000000004","J. Boëtius","Jordi Figueras","j boetius","j figueras","0.3333333333333333","0.3333333333333333","J. Boëtius","Jordi Figueras","j boetius","j figueras","7.0","7.0","J. Boëtius","Jordi Figueras","j boetius","j figueras","0.5","0.5","1995-01-01T00:00","1987-05-16T00:00","1995-01-01T00:00","1987-05-16T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","3007","2006917",,"0","Paulinho","Paulinho","paulinho","paulinho","1.0","1.0","Paulinho","Paulinho","paulinho","paulinho","1.0","1.0","Paulinho","Paulinho","paulinho","paulinho","0.0","0.0","Paulinho","Paulinho","paulinho","paulinho","1.0","1.0","1987-01-01T00:00","1986-01-10T00:00","1987-01-01T00:00","1986-01-10T00:00","0.75","0.75","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","1236","2000241","0.0",,"Alan Kardec","Albert Rusnak","alan kardec","albert rusnak","0.23076923076923073","0.23076923076923073","Alan Kardec","Albert Rusnak","alan kardec","albert rusnak","0.0","0.0","Alan Kardec","Albert Rusnak","alan kardec","albert rusnak","10.0","10.0","Alan Kardec","Albert Rusnak","alan kardec","albert rusnak","0.0","0.0","1990-01-01T00:00","1994-07-07T00:00","1990-01-01T00:00","1994-07-07T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","1236","2000244","0.0",,"Alan Kardec","Alberto Brignoli","alan kardec","alberto brignoli","0.1875","0.1875","Alan Kardec","Alberto Brignoli","alan kardec","alberto brignoli","0.0","0.0","Alan Kardec","Alberto Brignoli","alan kardec","alberto brignoli","13.0","13.0","Alan Kardec","Alberto Brignoli","alan kardec","alberto brignoli","0.0","0.0","1990-01-01T00:00","1991-08-19T00:00","1990-01-01T00:00","1991-08-19T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","3931","2000746","0.11599999999999999",,"A. Federici","Antonio Amaya","a federici","a amaya","0.19999999999999996","0.19999999999999996","A. Federici","Antonio Amaya","a federici","a amaya","0.3333333333333333","0.3333333333333333","A. Federici","Antonio Amaya","a federici","a amaya","8.0","8.0","A. Federici","Antonio Amaya","a federici","a amaya","0.5","0.5","1986-01-01T00:00","1983-05-31T00:00","1986-01-01T00:00","1983-05-31T00:00","0.25","0.25","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","1784","2001052","0.0642301583722292","0","Bernardo","Bernardo","bernardo","bernardo","1.0","1.0","Bernardo","Bernardo","bernardo","bernardo","1.0","1.0","Bernardo","Bernardo","bernardo","bernardo","0.0","0.0","Bernardo","Bernardo","bernardo","bernardo","1.0","1.0","1996-01-01T00:00","1989-07-11T00:00","1996-01-01T00:00","1989-07-11T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","1133","2004929",,"0","L. Acosta","Lautaro Acosta","l acosta","l acosta","1.0","1.0","L. Acosta","Lautaro Acosta","l acosta","l acosta","1.0","1.0","L. Acosta","Lautaro Acosta","l acosta","l acosta","0.0","0.0","L. Acosta","Lautaro Acosta","l acosta","l acosta","1.0","1.0","1995-01-01T00:00","1988-03-14T00:00","1995-01-01T00:00","1988-03-14T00:00","0.0","0.0","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","10859","2007488",,"0","T. Augello","Rodrigo De Paul","t augello","r de paul","0.11111111111111116","0.11111111111111116","T. Augello","Rodrigo De Paul","t augello","r de paul","0.0","0.0","T. Augello","Rodrigo De Paul","t augello","r de paul","8.0","8.0","T. Augello","Rodrigo De Paul","t augello","r de paul","0.0","0.0","1996-01-01T00:00","1994-05-24T00:00","1996-01-01T00:00","1994-05-24T00:00","0.5","0.5","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","48","2007588","0.31333333333333335",,"R. Lukaku","Ross Barkley","r lukaku","r barkley","0.33333333333333337","0.33333333333333337","R. Lukaku","Ross Barkley","r lukaku","r barkley","0.3333333333333333","0.3333333333333333","R. Lukaku","Ross Barkley","r lukaku","r barkley","6.0","6.0","R. Lukaku","Ross Barkley","r lukaku","r barkley","0.5","0.5","1994-01-01T00:00","1993-12-05T00:00","1994-01-01T00:00","1993-12-05T00:00","0.75","0.75","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","3786","2003681","0.0",,"Jonas Damasto","Jacobo","jonas damasto","jacobo","0.23076923076923073","0.23076923076923073","Jonas Damasto","Jacobo","jonas damasto","jacobo","0.0","0.0","Jonas Damasto","Jacobo","jonas damasto","jacobo","10.0","10.0","Jonas Damasto","Jacobo","jonas damasto","jacobo","0.0","0.0","1985-01-01T00:00","1983-07-10T00:00","1985-01-01T00:00","1983-07-10T00:00","0.5","0.5","0.0","195.5800018310547","0.0","195.5800018310547","0.0","0.0"
"WekaMatchingRule","7647","2003668","0.01",,"J. Pereyra Díaz","Jack Collison","j pereyra diaz","j collison","0.1428571428571429","0.1428571428571429","J. Pereyra Díaz","Jack Collison","j pereyra diaz","j collison","0.25","0.25","J. Pereyra Díaz","Jack Collison","j pereyra diaz","j collison","12.0","12.0","J. Pereyra Díaz","Jack Collison","j pereyra diaz","j collison","0.5","0.5","1992-01-01T00:00","1988-10-02T00:00","1992-01-01T00:00","1988-10-02T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","8486","2007790","0.2235",,"S. Campo","Sanjin Prcic","s campo","s prcic","0.2857142857142857","0.2857142857142857","S. Campo","Sanjin Prcic","s campo","s prcic","0.3333333333333333","0.3333333333333333","S. Campo","Sanjin Prcic","s campo","s prcic","5.0","5.0","S. Campo","Sanjin Prcic","s campo","s prcic","0.5","0.5","1997-01-01T00:00","1993-11-20T00:00","1997-01-01T00:00","1993-11-20T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","12780","2003930",,"0","D. Djigla","Jelle van der Heyden","d djigla","j van der heyden","0.125","0.125","D. Djigla","Jelle van der Heyden","d djigla","j van der heyden","0.0","0.0","D. Djigla","Jelle van der Heyden","d djigla","j van der heyden","14.0","14.0","D. Djigla","Jelle van der Heyden","d djigla","j van der heyden","0.0","0.0","1997-01-01T00:00","1995-08-31T00:00","1997-01-01T00:00","1995-08-31T00:00","0.5","0.5","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","4227","2005652",,"0","U. Emanuelson","Mark Hudson","u emanuelson","m hudson","0.41666666666666663","0.41666666666666663","U. Emanuelson","Mark Hudson","u emanuelson","m hudson","0.0","0.0","U. Emanuelson","Mark Hudson","u emanuelson","m hudson","7.0","7.0","U. Emanuelson","Mark Hudson","u emanuelson","m hudson","0.0","0.0","1987-01-01T00:00","1982-03-30T00:00","1987-01-01T00:00","1982-03-30T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","117","2000678","0.0",,"A. Martial","Angel Lafita","a martial","a lafita","0.4444444444444444","0.4444444444444444","A. Martial","Angel Lafita","a martial","a lafita","0.3333333333333333","0.3333333333333333","A. Martial","Angel Lafita","a martial","a lafita","5.0","5.0","A. Martial","Angel Lafita","a martial","a lafita","0.5","0.5","1997-01-01T00:00","1984-08-07T00:00","1997-01-01T00:00","1984-08-07T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","3904","2007725","0.8937021581263721","1","S. Hutchinson","Sam Hutchinson","s hutchinson","s hutchinson","1.0","1.0","S. Hutchinson","Sam Hutchinson","s hutchinson","s hutchinson","1.0","1.0","S. Hutchinson","Sam Hutchinson","s hutchinson","s hutchinson","0.0","0.0","S. Hutchinson","Sam Hutchinson","s hutchinson","s hutchinson","1.0","1.0","1991-01-01T00:00","1989-08-03T00:00","1991-01-01T00:00","1989-08-03T00:00","0.5","0.5","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","6440","2002870","0.0",,"Felipe Silva","Francesco Marianini","felipe silva","francesco marianini","0.21052631578947367","0.21052631578947367","Felipe Silva","Francesco Marianini","felipe silva","francesco marianini","0.0","0.0","Felipe Silva","Francesco Marianini","felipe silva","francesco marianini","15.0","15.0","Felipe Silva","Francesco Marianini","felipe silva","francesco marianini","0.0","0.0","1991-01-01T00:00","1979-05-06T00:00","1991-01-01T00:00","1979-05-06T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","4891","2001029","0.39",,"B. Schenkeveld","Benjamin Stambouli","b schenkeveld","b stambouli","0.3076923076923077","0.3076923076923077","B. Schenkeveld","Benjamin Stambouli","b schenkeveld","b stambouli","0.3333333333333333","0.3333333333333333","B. Schenkeveld","Benjamin Stambouli","b schenkeveld","b stambouli","9.0","9.0","B. Schenkeveld","Benjamin Stambouli","b schenkeveld","b stambouli","0.5","0.5","1993-01-01T00:00","1990-08-13T00:00","1993-01-01T00:00","1990-08-13T00:00","0.25","0.25","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","18038","2001530","0.48604761904761906",,"C. Landa","Ciro Polito","c landa","c polito","0.25","0.25","C. Landa","Ciro Polito","c landa","c polito","0.3333333333333333","0.3333333333333333","C. Landa","Ciro Polito","c landa","c polito","6.0","6.0","C. Landa","Ciro Polito","c landa","c polito","0.5","0.5","2000-01-01T00:00","1979-04-12T00:00","2000-01-01T00:00","1979-04-12T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","4214","2006220","0.08",,"M. Hassen","Mikele Leigertwood","m hassen","m leigertwood","0.23076923076923073","0.23076923076923073","M. Hassen","Mikele Leigertwood","m hassen","m leigertwood","0.3333333333333333","0.3333333333333333","M. Hassen","Mikele Leigertwood","m hassen","m leigertwood","10.0","10.0","M. Hassen","Mikele Leigertwood","m hassen","m leigertwood","0.5","0.5","1996-01-01T00:00","1982-11-12T00:00","1996-01-01T00:00","1982-11-12T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","10871","2006115",,"0","C. Trueman","Michal Miskiewicz","c trueman","m miskiewicz","0.16666666666666663","0.16666666666666663","C. Trueman","Michal Miskiewicz","c trueman","m miskiewicz","0.0","0.0","C. Trueman","Michal Miskiewicz","c trueman","m miskiewicz","10.0","10.0","C. Trueman","Michal Miskiewicz","c trueman","m miskiewicz","0.0","0.0","1997-01-01T00:00","1989-01-20T00:00","1997-01-01T00:00","1989-01-20T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","14620","2001081","0.0",,"Baek Dong Gyu","Blair Spittal","baek dong gyu","blair spittal","0.15384615384615385","0.15384615384615385","Baek Dong Gyu","Blair Spittal","baek dong gyu","blair spittal","0.0","0.0","Baek Dong Gyu","Blair Spittal","baek dong gyu","blair spittal","11.0","11.0","Baek Dong Gyu","Blair Spittal","baek dong gyu","blair spittal","0.0","0.0","1992-01-01T00:00","1995-12-19T00:00","1992-01-01T00:00","1995-12-19T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","436","2006052","0.08166666666666668",,"M. Dahoud","Michael Dingsdag","m dahoud","m dingsdag","0.4","0.4","M. Dahoud","Michael Dingsdag","m dahoud","m dingsdag","0.3333333333333333","0.3333333333333333","M. Dahoud","Michael Dingsdag","m dahoud","m dingsdag","6.0","6.0","M. Dahoud","Michael Dingsdag","m dahoud","m dingsdag","0.5","0.5","1997-01-01T00:00","1982-10-18T00:00","1997-01-01T00:00","1982-10-18T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","12230","2004665",,"0","J. Monroy","Ken Reichel","j monroy","k reichel","0.11111111111111116","0.11111111111111116","J. Monroy","Ken Reichel","j monroy","k reichel","0.0","0.0","J. Monroy","Ken Reichel","j monroy","k reichel","8.0","8.0","J. Monroy","Ken Reichel","j monroy","k reichel","0.0","0.0","1997-01-01T00:00","1986-12-19T00:00","1997-01-01T00:00","1986-12-19T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","9075","2007227","0.26333333333333336",,"R. Seuntjens","Raoul Loe","r seuntjens","r loe","0.2727272727272727","0.2727272727272727","R. Seuntjens","Raoul Loe","r seuntjens","r loe","0.3333333333333333","0.3333333333333333","R. Seuntjens","Raoul Loe","r seuntjens","r loe","8.0","8.0","R. Seuntjens","Raoul Loe","r seuntjens","r loe","0.5","0.5","1990-01-01T00:00","1989-01-31T00:00","1990-01-01T00:00","1989-01-31T00:00","0.75","0.75","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","7244","2006282","0.06166666666666667",,"M. Kegel","Mitchell te Vrede","m kegel","m te vrede","0.4","0.4","M. Kegel","Mitchell te Vrede","m kegel","m te vrede","0.25","0.25","M. Kegel","Mitchell te Vrede","m kegel","m te vrede","6.0","6.0","M. Kegel","Mitchell te Vrede","m kegel","m te vrede","0.5","0.5","1991-01-01T00:00","1991-08-07T00:00","1991-01-01T00:00","1991-08-07T00:00","1.0","1.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","12309","2000106","0.0",,"A. Jafar","Adam Ounas","a jafar","a ounas","0.4285714285714286","0.4285714285714286","A. Jafar","Adam Ounas","a jafar","a ounas","0.3333333333333333","0.3333333333333333","A. Jafar","Adam Ounas","a jafar","a ounas","4.0","4.0","A. Jafar","Adam Ounas","a jafar","a ounas","0.5","0.5","1995-01-01T00:00","1996-11-11T00:00","1995-01-01T00:00","1996-11-11T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","1365","2008032","0.2115",,"S. Padt","Sime Vrsaljko","s padt","s vrsaljko","0.30000000000000004","0.30000000000000004","S. Padt","Sime Vrsaljko","s padt","s vrsaljko","0.3333333333333333","0.3333333333333333","S. Padt","Sime Vrsaljko","s padt","s vrsaljko","7.0","7.0","S. Padt","Sime Vrsaljko","s padt","s vrsaljko","0.5","0.5","1991-01-01T00:00","1992-01-10T00:00","1991-01-01T00:00","1992-01-10T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","4135","2000578","0.05833333333333334",,"A. Uchida","Andre Vilas Boas","a uchida","a vilas boas","0.25","0.25","A. Uchida","Andre Vilas Boas","a uchida","a vilas boas","0.25","0.25","A. Uchida","Andre Vilas Boas","a uchida","a vilas boas","9.0","9.0","A. Uchida","Andre Vilas Boas","a uchida","a vilas boas","0.5","0.5","1989-01-01T00:00","1983-06-04T00:00","1989-01-01T00:00","1983-06-04T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","3533","2002472",,"0","E. Insúa","Emiliano Insua","e insua","e insua","1.0","1.0","E. Insúa","Emiliano Insua","e insua","e insua","1.0","1.0","E. Insúa","Emiliano Insua","e insua","e insua","0.0","0.0","E. Insúa","Emiliano Insua","e insua","e insua","1.0","1.0","1992-01-01T00:00","1989-01-07T00:00","1992-01-01T00:00","1989-01-07T00:00","0.25","0.25","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","11413","2000686","0.0",,"A. Flores","Angelo Palombo","a flores","a palombo","0.4444444444444444","0.4444444444444444","A. Flores","Angelo Palombo","a flores","a palombo","0.3333333333333333","0.3333333333333333","A. Flores","Angelo Palombo","a flores","a palombo","5.0","5.0","A. Flores","Angelo Palombo","a flores","a palombo","0.5","0.5","1992-01-01T00:00","1981-09-25T00:00","1992-01-01T00:00","1981-09-25T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","8","2005236","0.12474860880433639","1","L. Suárez","Luisao","l suarez","luisao","0.25","0.25","L. Suárez","Luisao","l suarez","luisao","0.0","0.0","L. Suárez","Luisao","l suarez","luisao","6.0","6.0","L. Suárez","Luisao","l suarez","luisao","0.0","0.0","1988-01-01T00:00","1981-02-13T00:00","1988-01-01T00:00","1981-02-13T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","17143","2003738",,"0","L. Dunne","James Dunne","l dunne","j dunne","0.8571428571428572","0.8571428571428572","L. Dunne","James Dunne","l dunne","j dunne","0.3333333333333333","0.3333333333333333","L. Dunne","James Dunne","l dunne","j dunne","1.0","1.0","L. Dunne","James Dunne","l dunne","j dunne","0.5","0.5","2000-01-01T00:00","1989-09-18T00:00","2000-01-01T00:00","1989-09-18T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","12697","2004787",,"0","N. Flø","Kim Kaellstroem","n fl","k kaellstroem","0.15384615384615385","0.15384615384615385","N. Flø","Kim Kaellstroem","n fl","k kaellstroem","0.0","0.0","N. Flø","Kim Kaellstroem","n fl","k kaellstroem","11.0","11.0","N. Flø","Kim Kaellstroem","n fl","k kaellstroem","0.0","0.0","1997-01-01T00:00","1982-08-24T00:00","1997-01-01T00:00","1982-08-24T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","3534","2003267",,"0","Simy","Gregor Breinburg","simy","gregor breinburg","0.0625","0.0625","Simy","Gregor Breinburg","simy","gregor breinburg","0.0","0.0","Simy","Gregor Breinburg","simy","gregor breinburg","15.0","15.0","Simy","Gregor Breinburg","simy","gregor breinburg","0.0","0.0","1993-01-01T00:00","1991-09-16T00:00","1993-01-01T00:00","1991-09-16T00:00","0.5","0.5","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","12789","2004285","0.1853333333333333",,"J. Davenport","Jordan Slew","j davenport","j slew","0.2727272727272727","0.2727272727272727","J. Davenport","Jordan Slew","j davenport","j slew","0.3333333333333333","0.3333333333333333","J. Davenport","Jordan Slew","j davenport","j slew","8.0","8.0","J. Davenport","Jordan Slew","j davenport","j slew","0.5","0.5","2000-01-01T00:00","1992-09-07T00:00","2000-01-01T00:00","1992-09-07T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
